smiles,rt,filename,canonical_smiles,mol_idx,mol_id
C1=CC=C2C(=C1)C(=CN2)C=O,3.442,0346_rtdata.tsv,O=Cc1c[nH]c2ccccc12,235,M00235
C1=CC=C2C(=C1)C(=CN2)C(=O)O,3.356,0346_rtdata.tsv,O=C(O)c1c[nH]c2ccccc12,236,M00236
C1=C(C=C(C(=C1O)O)O)C(=O)O,0.956,0346_rtdata.tsv,O=C(O)c1cc(O)c(O)c(O)c1,206,M00206
C1=CC=C2C(=C1)C(=CN2)CC(=O)O,3.543,0346_rtdata.tsv,O=C(O)Cc1c[nH]c2ccccc12,82,M00082
C1=CC=C2C(=C1)C(=CN2)C=CC(=O)O,3.699,0346_rtdata.tsv,O=C(O)C=Cc1c[nH]c2ccccc12,1918,M01918
C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O,2.467,0346_rtdata.tsv,O=C(O)c1cc(=O)c2ccccc2[nH]1,1014,M01014
C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O,3.261,0346_rtdata.tsv,O=C(O)C(O)Cc1c[nH]c2ccccc12,239,M00239
C1CCNC(C1)C(=O)O,0.637,0346_rtdata.tsv,O=C(O)C1CCCCN1,517,M00517
CC1(CCOC(=O)C1)O,1.169,0346_rtdata.tsv,CC1(O)CCOC(=O)C1,1541,M01541
CC(CCO)(CC(=O)O)O,0.842,0346_rtdata.tsv,CC(O)(CCO)CC(=O)O,1919,M01919
C1=C(NC(=O)NC1=O)C(=O)O,0.597,0346_rtdata.tsv,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,1626,M01626
C1=CC=C(C=C1)CC(=O)C(=O)O,2.429,0346_rtdata.tsv,O=C(O)C(=O)Cc1ccccc1,1546,M01546
CC(=O)NC(CC(=O)O)C(=O)O,0.706,0346_rtdata.tsv,CC(=O)NC(CC(=O)O)C(=O)O,1066,M01066
C1C(C(C(CC1(C(=O)O)O)O)O)O,0.588,0346_rtdata.tsv,O=C(O)C1(O)CC(O)C(O)C(O)C1,58,M00058
CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,2.429,0346_rtdata.tsv,CC(=O)NC(Cc1ccc(O)cc1)C(=O)O,304,M00304
C1=C(NC=N1)C=CC(=O)O,0.651,0346_rtdata.tsv,O=C(O)C=Cc1cnc[nH]1,997,M00997
CC=C(C)C(=O)NCC(=O)O,2.507,0346_rtdata.tsv,CC=C(C)C(=O)NCC(=O)O,1834,M01834
CC(=O)CC(=O)CCC(=O)O,3.574,0346_rtdata.tsv,CC(=O)CC(=O)CCC(=O)O,1920,M01920
C(CC(=O)O)C(CC(=O)O)O,0.838,0346_rtdata.tsv,O=C(O)CCC(O)CC(=O)O,1921,M01921
C1=CC(=C(N=C1)C(=O)O)C(=O)O,0.739,0346_rtdata.tsv,O=C(O)c1cccnc1C(=O)O,1508,M01508
ClC1=CC=C(C(Cl)=C1)C2(OCCO2)CN3N=CN=C3,4.519,0346_rtdata.tsv,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,1923,M01923
O=C1C=2C=CC=CC2N=NN1CSP(=S)(OCC)OCC,5.421,0346_rtdata.tsv,CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,1924,M01924
O=C1N(C=2C=CC=CC2)CSC(=NC(C)(C)C)N1C(C)C,5.791,0346_rtdata.tsv,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,1925,M01925
N(C1=CC=C(C=C1C)C)=C2SC=CN2C,3.315,0346_rtdata.tsv,Cc1ccc(N=c2sccn2C)c(C)c1,1926,M01926
ClC1=CC=C(C=C1)C(O)(CN2N=CN=C2)C(C)C3CC3,4.963,0346_rtdata.tsv,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,594,M00594
O=C(NC1=CC=C(F)C=C1F)C2=CC=CN=C2OC3=CC=CC(=C3)C(F)(F)F,5.914,0346_rtdata.tsv,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,611,M00611
O=C(N(C=1C(=CC=CC1C)C)CCOC)CCl,4.803,0346_rtdata.tsv,COCCN(C(=O)CCl)c1c(C)cccc1C,782,M00782
O=C(NC)C(=NOC)C=1C=CC=CC1COC2=CC(=CC=C2C)C,5.465,0346_rtdata.tsv,CNC(=O)C(=NOC)c1ccccc1COc1cc(C)ccc1C,1927,M01927
O=P(OC1=CC=C(SC)C(=C1)C)(OCC)NC(C)C,5.103,0346_rtdata.tsv,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,1929,M01929
O=C(N(C1=CC=C(F)C=C1)C(C)C)COC2=NN=C(S2)C(F)(F)F,5.438,0346_rtdata.tsv,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,784,M00784
O=C(NCC1=NC=C(C=C1Cl)C(F)(F)F)C=2C(Cl)=CC=CC2Cl,5.255,0346_rtdata.tsv,O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1c(Cl)cccc1Cl,1930,M01930
O=C1SCCN1P(=O)(OCC)SC(C)CC,4.473,0346_rtdata.tsv,CCOP(=O)(SC(C)CC)N1CCSC1=O,1931,M01931
O=C(OC(C)C)C(C(=O)OC(C)C)=C1SCCS1,5.384,0346_rtdata.tsv,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,1933,M01933
O=C1NC2=C(C(=O)N1C3CCCCC3)CCC2,4.159,0346_rtdata.tsv,O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,931,M00931
O=P(OC)(SC)N,1.197,0346_rtdata.tsv,COP(N)(=O)SC,1934,M01934
O=C(N1C=NC=C1)N(CCOC=2C(Cl)=CC(Cl)=CC2Cl)CCC,4.996,0346_rtdata.tsv,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,602,M00602
O=C1C=2C=C(I)C=CC2N=C(OCCC)N1CCC,6.648,0346_rtdata.tsv,CCCOc1nc2ccc(I)cc2c(=O)n1CCC,1935,M01935
O=C(SCC)N(CC)C1CCCCC1,6.062,0346_rtdata.tsv,CCSC(=O)N(CC)C1CCCCC1,1936,M01936
O=C1OC2(C(OC(=O)C(C)(C)CC)=C1C=3C=C(Cl)C=C(Cl)C3)CCCCC2,6.666,0346_rtdata.tsv,CCC(C)(C)C(=O)OC1=C(c2cc(Cl)cc(Cl)c2)C(=O)OC12CCCCC2,1937,M01937
O1CC(OC12CCC(CC2)C(C)(C)C)CN(CC)CCC,4.5,0346_rtdata.tsv,CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,867,M00867
N#CC(C1=CC=C(Cl)C=C1)(CN2N=CN=C2)CCCC,5.094,0346_rtdata.tsv,CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,939,M00939
O=C1OC2=CC(Cl)=CN=C2N1CSP(=O)(OC)OC,4.09,0346_rtdata.tsv,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,1938,M01938
O=C(OC)C(N(C(=O)CC=1C=CC=CC1)C=2C(=CC=CC2C)C)C,5.65,0346_rtdata.tsv,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,1939,M01939
O=S(=O)(OC1=NC(=NC(=C1CCCC)C)NCC)N(C)C,4.927,0346_rtdata.tsv,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,1941,M01941
O=C1OC=2C=C(OP(=S)(OCC)OCC)C=CC2C(=C1Cl)C,5.747,0346_rtdata.tsv,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,1943,M01943
S=P(OC=1N=C(N=C(C1)C)C(C)C)(OCC)OCC,5.853,0346_rtdata.tsv,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,718,M00718
O=P(OC=C(Cl)Cl)(OC)OC,4.112,0346_rtdata.tsv,COP(=O)(OC)OC=C(Cl)Cl,1944,M01944
ClC1=CC=C(C=C(N2N=CN=C2)C(O)C(C)(C)C)C(Cl)=C1,5.489,0346_rtdata.tsv,CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1Cl)n1cncn1,1945,M01945
S=P(OC1=NC(Cl)=C(Cl)C=C1Cl)(OCC)OCC,6.351,0346_rtdata.tsv,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,932,M00932
FC1=CC=C(C=C1)C2(OC2C=3C=CC=CC3Cl)CN4N=CN=C4,5.103,0346_rtdata.tsv,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,601,M00601
S=P(OCC)(OCC)SCSP(=S)(OCC)OCC,5.747,0346_rtdata.tsv,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,1946,M01946
ClC1=CC=C(C=C1)C(O)(C=2C=NC=NC2)C=3C=CC=CC3Cl,5.071,0346_rtdata.tsv,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,1947,M01947
N#CC(C=1C=CC=CC1)(CN2N=CN=C2)CCC3=CC=C(Cl)C=C3,5.283,0346_rtdata.tsv,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,1948,M01948
O=C1C=2C=C(F)C=CC2N=C(N3N=CN=C3)N1C4=CC=C(Cl)C=C4Cl,5.191,0346_rtdata.tsv,O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,1949,M01949
FC1=CC=C(C=C1)[Si](C2=CC=C(F)C=C2)(C)CN3N=CN=C3,5.242,0346_rtdata.tsv,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,603,M00603
ClC1=CC=C(C(Cl)=C1)C(O)(CN2N=CN=C2)CCCC,5.395,0346_rtdata.tsv,CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,1950,M01950
ClC1=CC=C(C(Cl)=C1)C(OCC=C)CN2C=NC=C2,4.002,0346_rtdata.tsv,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,2159,M02159
ClC1=CC=C(C=C1)CC2CCC(C(C)C)C2(O)CN3N=CN=C3,5.678,0346_rtdata.tsv,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,1951,M01951
ClC1=CC=C(C=C1)CC2CCC(C)(C)C2(O)CN3N=CN=C3,5.421,0346_rtdata.tsv,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,1952,M01952
O=P(OCC)(SCCC)SCCC,5.283,0346_rtdata.tsv,CCCSP(=O)(OCC)SCCC,1953,M01953
ClC1=CC=C(C=C1)CCC(O)(CN2N=CN=C2)C(C)(C)C,5.274,0346_rtdata.tsv,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,733,M00733
ClC1=CC=C(C(Cl)=C1)C2(OCC(O2)CCC)CN3N=CN=C3,5.516,0346_rtdata.tsv,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,672,M00672
N=1N=C2SC3=CC=CC(=C3N2C1)C,3.51,0346_rtdata.tsv,Cc1cccc2sc3nncn3c12,1954,M01954
ClC1=CC=C(C=C1)C=C2CCC(C)(C)C2(O)CN3N=CN=C3,4.974,0346_rtdata.tsv,CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,1955,M01955
O=C(NC)C(SCCSP(=O)(OC)OC)C,3.186,0346_rtdata.tsv,CNC(=O)C(C)SCCSP(=O)(OC)OC,1957,M01957
OC(C(OC=1C=CC(=CC1)C=2C=CC=CC2)N3N=CN=C3)C(C)(C)C,5.355,0346_rtdata.tsv,CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,1958,M01958
ClC1=CC=C(OC2=CC=C(C(Cl)=C2)C3(OCC(O3)C)CN4N=CN=C4)C=C1,5.646,0346_rtdata.tsv,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,917,M00917
O=C(NC1=CC=C(O)C(Cl)=C1Cl)C2(C)CCCCC2,5.207,0346_rtdata.tsv,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,1960,M01960
O=CNC1=CC=C(C(=O)N(C)C)C(=C1)S(=O)(=O)NC(=O)NC2=NC(OC)=CC(=N2)OC,3.905,0346_rtdata.tsv,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2cc(NC=O)ccc2C(=O)N(C)C)n1,860,M00860
O=C(OC)N(C(=O)N1N=C2C=3C=CC(Cl)=CC3CC2(OC1)C(=O)OC)C4=CC=C(OC(F)(F)F)C=C4,5.908,0346_rtdata.tsv,COC(=O)N(C(=O)N1COC2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,1961,M01961
O=C(OCC)CC(SP(=O)(OC)OC)C(=O)OCC,4.241,0346_rtdata.tsv,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,1963,M01963
O=C(OCC)CC(SP(=S)(OC)OC)C(=O)OCC,5.33,0346_rtdata.tsv,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,1964,M01964
O=C(OCC)N(C(=O)CSP(=S)(OCC)OCC)C,5.523,0346_rtdata.tsv,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,1965,M01965
C(#CC)C=1N=C(N=C(C1)C)NC=2C=CC=CC2,5.266,0346_rtdata.tsv,CC#Cc1cc(C)nc(Nc2ccccc2)n1,1966,M01966
O=C(OC)C(N(C(=O)COC)C=1C(=CC=CC1C)C)C,4.547,0346_rtdata.tsv,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,627,M00627
O=C(N(C=1C(=CC=CC1C)C)CN2N=CC=C2)CCl,4.726,0346_rtdata.tsv,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,700,M00700
O=C(SCC)N1CCCCCC1,5.231,0346_rtdata.tsv,CCSC(=O)N1CCCCCC1,1968,M01968
O=C1OC(=NN1C2=CC(OC(C)C)=C(Cl)C=C2Cl)C(C)(C)C,6.314,0346_rtdata.tsv,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,1969,M01969
O=C1OCCN1N(C(=O)COC)C=2C(=CC=CC2C)C,4.002,0346_rtdata.tsv,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O,1970,M01970
ClC1=CC=C(C(Cl)=C1)C(CN2N=CN=C2)CCC,5.369,0346_rtdata.tsv,CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,1972,M01972
O=C(OC)C=C(OP(=O)(OC)OC)C,3.602,0346_rtdata.tsv,COC(=O)C=C(C)OP(=O)(OC)OC,2160,M02160
O=C(C(Cl)=C(OP(=O)(OC)OC)C)N(CC)CC,3.879,0346_rtdata.tsv,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC,1974,M01974
O=C(NC1=CC=C(F)C=C1)C2=NC(OC3=CC=CC(=C3)C(F)(F)F)=CC=C2,6.08,0346_rtdata.tsv,O=C(Nc1ccc(F)cc1)c1cccc(Oc2cccc(C(F)(F)F)c2)n1,1975,M01975
O=C(OC=1N=C(N=C(C1C)C)N(C)C)N(C)C,3.25,0346_rtdata.tsv,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,830,M00830
S=P(OC1=NC(=NC(=C1)C)N(CC)CC)(OC)OC,5.846,0346_rtdata.tsv,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,1976,M01976
O=P(OC1=CC=C(Br)C=C1Cl)(OCC)SCCC,6.057,0346_rtdata.tsv,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,1978,M01978
O=C(NC(C#C)(C)C)C=1C=C(Cl)C=C(Cl)C1,5.217,0346_rtdata.tsv,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,1979,M01979
O=[N+]([O-])C=1C=C(C(=C(C1NC(CC)CC)[N+](=O)[O-])C)C,5.618,0346_rtdata.tsv,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],1980,M01980
S=P(OC1=NC2=CC=CC=C2N=C1)(OCC)OCC,5.629,0346_rtdata.tsv,CCOP(=S)(OCC)Oc1cnc2ccccc2n1,1981,M01981
FC1=CC=C(OC=2C=CN=C3C=C(Cl)C=C(Cl)C32)C=C1,6.13,0346_rtdata.tsv,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1,1982,M01982
O=C(OC(C)C)C=C(OP(=S)(OC)NCC)C,5.434,0346_rtdata.tsv,CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C,1983,M01983
O=C(NCC1=CC=C(C=C1)C(C)(C)C)C2=C(Cl)C(=NN2C)CC,6.101,0346_rtdata.tsv,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,2161,M02161
S=P(OC1=C(Cl)C=C(C=C1Cl)C)(OC)OC,5.899,0346_rtdata.tsv,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,1985,M01985
O=C(C(OC1=CC=C(Cl)C=C1)N2N=CN=C2)C(C)(C)C,5.162,0346_rtdata.tsv,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,1986,M01986
S=P(OC=1N=CN(N1)C=2C=CC=CC2)(OCC)OCC,5.347,0346_rtdata.tsv,CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,1987,M01987
FC(F)(F)C1=CC(Cl)=CC=C1N=C(N2C=NC=C2)COCCC,5.434,0346_rtdata.tsv,CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,1988,M01988
O=C1OC2=CC(Cl)=CC=C2N1CSP(=S)(OCC)OCC,5.872,0346_rtdata.tsv,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,1989,M01989
O=C(NC=1N=C(OC)C=C(N1)OC)NS(=O)(=O)N(C)S(=O)(=O)C,4.298,0346_rtdata.tsv,COc1cc(OC)nc(NC(=O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,1990,M01990
O=C(OC1=CC=C(C(=C1)C)N(C)C)NC,1.968,0346_rtdata.tsv,CNC(=O)Oc1ccc(N(C)C)c(C)c1,1991,M01991
O=C(OC1=CC=CC2=C1OC(C)(C)C2)N(SN(CCC(=O)OCC)C(C)C)C,6.178,0346_rtdata.tsv,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C,1992,M01992
O=C(NC=1C=CC=CC1C=2C=CC(Cl)=CC2)C3=CC=CN=C3Cl,5.183,0346_rtdata.tsv,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,921,M00921
O=C(OCC)C(Cl)CC1=CC(=C(F)C=C1Cl)N2N=C(N(C2=O)C(F)F)C,5.555,0346_rtdata.tsv,CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl,1994,M01994
O=C1C(Cl)=C(N)C=NN1C=2C=CC=CC2,3.337,0346_rtdata.tsv,Nc1cnn(-c2ccccc2)c(=O)c1Cl,596,M00596
O=C(NC1=NC(=NC(=N1)C)OC)NS(=O)(=O)C=2C=CC=CC2Cl,4.298,0346_rtdata.tsv,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,1995,M01995
ClC=1C=CC=CC1C=2N=NC(=NN2)C3=CC=CC=C3Cl,5.821,0346_rtdata.tsv,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,1996,M01996
O=C(C1=CC=CC(=C1)C)N(CC)CC,4.573,0346_rtdata.tsv,CCN(CC)C(=O)c1cccc(C)c1,673,M00673
O=C(NC(=O)C=1C(F)=CC=CC1F)NC2=CC=C(Cl)C=C2,5.279,0346_rtdata.tsv,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,1998,M01998
OC=1N=C(N=C(C1CCCC)C)NCC,3.125,0346_rtdata.tsv,CCCCc1c(C)nc(NCC)nc1O,1999,M01999
O=S(=O)(OC1=CC=C2OC(OCC)C(C2=C1)(C)C)C,5.23,0346_rtdata.tsv,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,612,M00612
N#CC1=NN(C(N)=C1S(=O)C(F)(F)F)C2=C(Cl)C=C(C=C2Cl)C(F)(F)F,5.53,0346_rtdata.tsv,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,814,M00814
O=C(NC=1N=C(OC)C=C(N1)OC)NS(=O)(=O)C2=NC=CC=C2C(F)(F)F,4.668,0346_rtdata.tsv,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(F)(F)F)n1,2001,M02001
O=C(NC(=O)C=1C(F)=CC=CC1F)NC2=CC=C(OC3=CC=C(C=C3Cl)C(F)(F)F)C=C2F,6.215,0346_rtdata.tsv,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,2002,M02002
N=1C=2C=CC=CC2NC1C=3OC=CC3,2.711,0346_rtdata.tsv,c1coc(-c2nc3ccccc3[nH]2)c1,2003,M02003
O=C1SC(C2=CC=C(Cl)C=C2)C(N1C(=O)NC3CCCCC3)C,6.366,0346_rtdata.tsv,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,2004,M02004
O=C(OC(C)C)C=1C=CC=CC1OP(=S)(OC)N,2.521,0346_rtdata.tsv,COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,2005,M02005
O=C(NC=1ON=C(C1)C(C)(CC)CC)C=2C(OC)=CC=CC2OC,5.261,0346_rtdata.tsv,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,2006,M02006
O=C(OC)C(=NOC)C=1C=CC=CC1COC=2C=CC=CC2C,5.613,0346_rtdata.tsv,CON=C(C(=O)OC)c1ccccc1COc1ccccc1C,637,M00637
O=C(NC1=CC=C(Cl)C(Cl)=C1)N(OC)C,5.009,0346_rtdata.tsv,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,640,M00640
O=C(NC(=O)C=1C(F)=CC=CC1F)NC=2C=C(Cl)C(OC(F)(F)C(F)C(F)(F)F)=CC2Cl,6.049,0346_rtdata.tsv,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,2007,M02007
O=C(NCCC1=CC=C(OCC#C)C(OC)=C1)C(OCC#C)C2=CC=C(Cl)C=C2,5.103,0346_rtdata.tsv,C#CCOc1ccc(CCNC(=O)C(OCC#C)c2ccc(Cl)cc2)cc1OC,2008,M02008
O=C1C(=NN=C(N1N)C)C=2C=CC=CC2,3.235,0346_rtdata.tsv,Cc1nnc(-c2ccccc2)c(=O)n1N,588,M00588
O=C1C(=NN=C(SC)N1N)C(C)(C)C,4.175,0346_rtdata.tsv,CSc1nnc(C(C)(C)C)c(=O)n1N,598,M00598
O=C(OC)C=1C=CC=CC1S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)C)OC,4.146,0346_rtdata.tsv,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,621,M00621
O=C(C=C(OP(=O)(OC)OC)C)NC,2.792,0346_rtdata.tsv,CNC(=O)C=C(C)OP(=O)(OC)OC,2010,M02010
O=C(NC(=O)C=1C(F)=CC=CC1F)NC2=CC=C(OC(F)(F)C(F)OC(F)(F)F)C(Cl)=C2,5.861,0346_rtdata.tsv,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(OC(F)(F)C(F)OC(F)(F)F)c(Cl)c1,2011,M02011
O=C(OC1=CC=CC(=C1)NC(=O)OC)NC2=CC=CC(=C2)C,4.861,0346_rtdata.tsv,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,600,M00600
O=C(NC(=O)C=1C=CC=CC1Cl)NC2=CC=C(OC(F)(F)F)C=C2,5.595,0346_rtdata.tsv,O=C(NC(=O)c1ccccc1Cl)Nc1ccc(OC(F)(F)F)cc1,2013,M02013
N#CC(=NOP(=S)(OCC)OCC)C=1C=CC=CC1,5.64,0346_rtdata.tsv,CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,2163,M02163
O=C1C(Cl)=C(N)C(=O)C=2C=CC=CC12,4.034,0346_rtdata.tsv,NC1=C(Cl)C(=O)c2ccccc2C1=O,2014,M02014
N=1C(=NC(=NC1NC(C)C)NC(C)C)OC,3.697,0346_rtdata.tsv,COc1nc(NC(C)C)nc(NC(C)C)n1,624,M00624
O=C(OC1COC1)C=2C=CC=CC2S(=O)(=O)NC(=O)NC=3N=C(C=C(N3)C)C,4.008,0346_rtdata.tsv,Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC2COC2)n1,2016,M02016
O=C(OCCON=C(C)C)C(OC1=CC=C(OC2=NC3=CC=C(Cl)C=C3N=C2)C=C1)C,6.087,0346_rtdata.tsv,CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,616,M00616
O=C(SCC=1C=CC=CC1)N(CCC)CCC,6.127,0346_rtdata.tsv,CCCN(CCC)C(=O)SCc1ccccc1,591,M00591
O=C(NC=1N=C(OC)C=C(N1)OC)NS(=O)(=O)C2=NC=CC=C2S(=O)(=O)CC,4.254,0346_rtdata.tsv,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,623,M00623
O=C(NC1=NC(=NC(=N1)C)OC)NS(=O)(=O)C=2C=CC=CC2OCCCl,4.246,0346_rtdata.tsv,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,2017,M02017
O=C(NCC=C)C1=C(SC(=C1C)C)[Si](C)(C)C,5.577,0346_rtdata.tsv,C=CCNC(=O)c1c([Si](C)(C)C)sc(C)c1C,2018,M02018
O=C(OC)C=1SC=CC1S(=O)(=O)NC(=O)NC2=NC(=NC(=N2)C)OC,4.06,0346_rtdata.tsv,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,618,M00618
O=C(NC(=O)C=1C(F)=CC=CC1F)NC2=CC(Cl)=C(F)C(Cl)=C2F,5.882,0346_rtdata.tsv,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,915,M00915
N#CN=C(N(C)CC1=CN=C(Cl)C=C1)C,3.488,0346_rtdata.tsv,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,941,M00941
O=C(ON=C(SC)C)N(SN(CC=1C=CC=CC1)CCC(=O)OCC)C,5.436,0346_rtdata.tsv,CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,2019,M02019
N#CC=1C=CC=CC1OC2=NC=NC(OC=3C=CC=CC3C(=COC)C(=O)OC)=C2,5.065,0346_rtdata.tsv,COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,597,M00597
O=C(OC)NC1=NC=2C=CC=CC2N1,2.481,0346_rtdata.tsv,COC(=O)Nc1nc2ccccc2[nH]1,2021,M02021
O=C(NC=1C=CC=CC1)C=2SCCOC2C,4.499,0346_rtdata.tsv,CC1=C(C(=O)Nc2ccccc2)SCCO1,2022,M02022
O=C(NC1=CC=C(Cl)C(Cl)=C1)N(C)C,4.53,0346_rtdata.tsv,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,717,M00717
O=C1N(NC=2C=CC=CC2)C(=NC1(C=3C=CC=CC3)C)SC,5.144,0346_rtdata.tsv,CSC1=NC(C)(c2ccccc2)C(=O)N1Nc1ccccc1,2023,M02023
