anchor_idx,positive_idx,anchor,positive,anchor_smiles,positive_smiles,type,morgan_similarity,maccs_similarity,same_scaffold,scaffold,scaffold_size,scaffold_specificity,relation_score,rank_within_type,contrastive_weight
4000,4001,M04000,M04001,CCCCCn1cc(C(=O)c2ccc(OC)c3ccccc23)c2ccccc21,CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,medium,0.7346938775510204,0.8372093023255814,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7410265400728678,1,0.7410265400728678
4000,4010,M04000,M04010,CCCCCn1cc(C(=O)c2ccc(OC)c3ccccc23)c2ccccc21,CCCCCn1cc(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21,medium,0.7346938775510204,0.8372093023255814,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7410265400728678,2,0.7410265400728678
4001,3991,M04001,M03991,CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,CCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,strong,0.9285714285714286,0.9444444444444444,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.8841618562148286,1,0.8841618562148286
4001,4003,M04001,M04003,CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,Cc1ccc(C(=O)c2cn(CCCCCO)c3ccccc23)c2ccccc12,strong,0.8222222222222222,0.6595744680851063,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7491348383154701,2,0.7491348383154701
4001,4010,M04001,M04010,CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,CCCCCn1cc(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21,medium,0.782608695652174,1.0,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.8104731053521645,1,0.8104731053521645
4001,4017,M04001,M04017,CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,CCCCCn1cc(C(=O)c2ccc(Br)c3ccccc23)c2ccccc21,medium,0.7659574468085106,0.875,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7692323560459666,2,0.7692323560459666
4002,4003,M04002,M04003,Cc1ccc(C(=O)c2cn(CCCCCF)c3ccccc23)c2ccccc12,Cc1ccc(C(=O)c2cn(CCCCCO)c3ccccc23)c2ccccc12,strong,0.8260869565217391,0.75,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7740600618739037,1,0.7740600618739037
4002,3781,M04002,M03781,Cc1ccc(C(=O)c2cn(CCCCCF)c3ccccc23)c2ccccc12,CCc1ccc(C(=O)c2cn(CCCCCF)c3ccccc23)c2ccccc12,medium,0.7755102040816326,0.9722222222222222,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7992695659653953,1,0.7992695659653953
4002,4020,M04002,M04020,Cc1ccc(C(=O)c2cn(CCCCCF)c3ccccc23)c2ccccc12,O=C(c1ccc(F)c2ccccc12)c1cn(CCCCCF)c2ccccc12,medium,0.7708333333333334,0.918918918918919,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.78313761769059,2,0.78313761769059
4003,4002,M04003,M04002,Cc1ccc(C(=O)c2cn(CCCCCO)c3ccccc23)c2ccccc12,Cc1ccc(C(=O)c2cn(CCCCCF)c3ccccc23)c2ccccc12,strong,0.8260869565217391,0.75,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7740600618739037,1,0.7740600618739037
4003,4001,M04003,M04001,Cc1ccc(C(=O)c2cn(CCCCCO)c3ccccc23)c2ccccc12,CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,strong,0.8222222222222222,0.6595744680851063,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7491348383154701,2,0.7491348383154701
4003,3991,M04003,M03991,Cc1ccc(C(=O)c2cn(CCCCCO)c3ccccc23)c2ccccc12,CCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,strong,0.8,0.6521739130434783,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7339513662217299,3,0.7339513662217299
4003,3984,M04003,M03984,Cc1ccc(C(=O)c2cn(CCCCCO)c3ccccc23)c2ccccc12,O=C(c1cccc2ccccc12)c1cn(CCCCCO)c2ccccc12,medium,0.723404255319149,0.9761904761904762,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7689980601999686,1,0.7689980601999686
4003,3994,M04003,M03994,Cc1ccc(C(=O)c2cn(CCCCCO)c3ccccc23)c2ccccc12,O=C(c1cccc2ccccc12)c1cn(CCCCO)c2ccccc12,medium,0.7021276595744681,0.9523809523809523,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7502797218007792,2,0.7502797218007792
4004,4015,M04004,M04015,CCCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1cccc(F)c1,strong,0.8113207547169812,0.8837209302325582,1,O=C(c1c[nH]c(-c2ccccc2)c1)c1cccc2ccccc12,4,0.8795051323147839,0.8396484552355459,1,0.8396484552355459
4004,4016,M04004,M04016,CCCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1C,medium,0.7407407407407407,0.95,1,O=C(c1c[nH]c(-c2ccccc2)c1)c1cccc2ccccc12,4,0.8795051323147839,0.8138702142916621,1,0.8138702142916621
4004,4014,M04004,M04014,CCCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1F,medium,0.7272727272727273,0.8837209302325582,1,O=C(c1c[nH]c(-c2ccccc2)c1)c1cccc2ccccc12,4,0.8795051323147839,0.7892196387689935,2,0.7892196387689935
4005,4010,M04005,M04010,CCCc1ccc(C(=O)c2cn(CCC)c3ccccc23)c2ccccc12,CCCCCn1cc(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21,medium,0.723404255319149,0.9166666666666666,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7541171078190163,1,0.7541171078190163
4005,3991,M04005,M03991,CCCc1ccc(C(=O)c2cn(CCC)c3ccccc23)c2ccccc12,CCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,medium,0.6326530612244898,0.9705882352941176,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7131467835190836,2,0.7131467835190836
4006,4007,M04006,M04007,O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2ccccc12,O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2cccc(O)c12,medium,0.7843137254901961,0.8958333333333334,1,O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2ccccc12,2,0.9466801716388252,0.8365485943732748,1,0.8365485943732748
4007,4006,M04007,M04006,O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2cccc(O)c12,O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2ccccc12,medium,0.7843137254901961,0.8958333333333334,1,O=C(c1cccc2ccccc12)c1cn(CCN2CCOCC2)c2ccccc12,2,0.9466801716388252,0.8365485943732748,1,0.8365485943732748
4008,4013,M04008,M04013,CCCCCn1cc(C(=O)Cc2ccc(OC)cc2)c2ccccc21,CCCCCn1cc(C(=O)Cc2cccc(OC)c2)c2ccccc21,medium,0.7884615384615384,1.0,1,O=C(Cc1ccccc1)c1c[nH]c2ccccc12,5,0.8555293230024756,0.8514063215272945,1,0.8514063215272945
4008,4011,M04008,M04011,CCCCCn1cc(C(=O)Cc2ccc(OC)cc2)c2ccccc21,CCCCCn1cc(C(=O)Cc2ccccc2OC)c2ccccc21,medium,0.6981132075471698,0.9565217391304348,1,O=C(Cc1ccccc1)c1c[nH]c2ccccc12,5,0.8555293230024756,0.7863277577612819,2,0.7863277577612819
4009,4012,M04009,M04012,CCCCCn1cc(C(=O)Cc2ccccc2Cl)c2ccccc21,CCCCCn1cc(C(=O)Cc2ccccc2C)c2ccccc21,medium,0.7708333333333334,0.8837209302325582,1,O=C(Cc1ccccc1)c1c[nH]c2ccccc12,5,0.8555293230024756,0.8117596310085109,1,0.8117596310085109
4009,4011,M04009,M04011,CCCCCn1cc(C(=O)Cc2ccccc2Cl)c2ccccc21,CCCCCn1cc(C(=O)Cc2ccccc2OC)c2ccccc21,medium,0.7254901960784313,0.76,1,O=C(Cc1ccccc1)c1c[nH]c2ccccc12,5,0.8555293230024756,0.7536235160974301,2,0.7536235160974301
4010,3781,M04010,M03781,CCCCCn1cc(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21,CCc1ccc(C(=O)c2cn(CCCCCF)c3ccccc23)c2ccccc12,strong,0.8085106382978723,0.8,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7760142709395836,1,0.7760142709395836
4010,4001,M04010,M04001,CCCCCn1cc(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21,CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,medium,0.782608695652174,1.0,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.8104731053521645,1,0.8104731053521645
4010,4017,M04010,M04017,CCCCCn1cc(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21,CCCCCn1cc(C(=O)c2ccc(Br)c3ccccc23)c2ccccc21,medium,0.7659574468085106,0.875,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7692323560459666,2,0.7692323560459666
4011,4008,M04011,M04008,CCCCCn1cc(C(=O)Cc2ccccc2OC)c2ccccc21,CCCCCn1cc(C(=O)Cc2ccc(OC)cc2)c2ccccc21,medium,0.6981132075471698,0.9565217391304348,1,O=C(Cc1ccccc1)c1c[nH]c2ccccc12,5,0.8555293230024756,0.7863277577612819,1,0.7863277577612819
4011,4012,M04011,M04012,CCCCCn1cc(C(=O)Cc2ccccc2OC)c2ccccc21,CCCCCn1cc(C(=O)Cc2ccccc2C)c2ccccc21,medium,0.74,0.8478260869565217,1,O=C(Cc1ccccc1)c1c[nH]c2ccccc12,5,0.8555293230024756,0.7842859201895018,2,0.7842859201895018
4012,4009,M04012,M04009,CCCCCn1cc(C(=O)Cc2ccccc2C)c2ccccc21,CCCCCn1cc(C(=O)Cc2ccccc2Cl)c2ccccc21,medium,0.7708333333333334,0.8837209302325582,1,O=C(Cc1ccccc1)c1c[nH]c2ccccc12,5,0.8555293230024756,0.8117596310085109,1,0.8117596310085109
4012,4011,M04012,M04011,CCCCCn1cc(C(=O)Cc2ccccc2C)c2ccccc21,CCCCCn1cc(C(=O)Cc2ccccc2OC)c2ccccc21,medium,0.74,0.8478260869565217,1,O=C(Cc1ccccc1)c1c[nH]c2ccccc12,5,0.8555293230024756,0.7842859201895018,2,0.7842859201895018
4013,4008,M04013,M04008,CCCCCn1cc(C(=O)Cc2cccc(OC)c2)c2ccccc21,CCCCCn1cc(C(=O)Cc2ccc(OC)cc2)c2ccccc21,medium,0.7884615384615384,1.0,1,O=C(Cc1ccccc1)c1c[nH]c2ccccc12,5,0.8555293230024756,0.8514063215272945,1,0.8514063215272945
4013,4011,M04013,M04011,CCCCCn1cc(C(=O)Cc2cccc(OC)c2)c2ccccc21,CCCCCn1cc(C(=O)Cc2ccccc2OC)c2ccccc21,medium,0.6607142857142857,0.9565217391304348,1,O=C(Cc1ccccc1)c1c[nH]c2ccccc12,5,0.8555293230024756,0.7638884046615515,2,0.7638884046615515
4014,4016,M04014,M04016,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1F,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1C,medium,0.7962962962962963,0.8837209302325582,1,O=C(c1c[nH]c(-c2ccccc2)c1)c1cccc2ccccc12,4,0.8795051323147839,0.8306337801831349,1,0.8306337801831349
4014,4015,M04014,M04015,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1F,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1cccc(F)c1,medium,0.7368421052631579,1.0,1,O=C(c1c[nH]c(-c2ccccc2)c1)c1cccc2ccccc12,4,0.8795051323147839,0.8240310330051124,2,0.8240310330051124
4015,4004,M04015,M04004,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1cccc(F)c1,CCCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1,strong,0.8113207547169812,0.8837209302325582,1,O=C(c1c[nH]c(-c2ccccc2)c1)c1cccc2ccccc12,4,0.8795051323147839,0.8396484552355459,1,0.8396484552355459
4015,4014,M04015,M04014,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1cccc(F)c1,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1F,medium,0.7368421052631579,1.0,1,O=C(c1c[nH]c(-c2ccccc2)c1)c1cccc2ccccc12,4,0.8795051323147839,0.8240310330051124,1,0.8240310330051124
4015,4016,M04015,M04016,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1cccc(F)c1,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1C,medium,0.6896551724137931,0.8837209302325582,1,O=C(c1c[nH]c(-c2ccccc2)c1)c1cccc2ccccc12,4,0.8795051323147839,0.766649105853633,2,0.766649105853633
4016,4014,M04016,M04014,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1C,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1F,medium,0.7962962962962963,0.8837209302325582,1,O=C(c1c[nH]c(-c2ccccc2)c1)c1cccc2ccccc12,4,0.8795051323147839,0.8306337801831349,1,0.8306337801831349
4016,4004,M04016,M04004,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1C,CCCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1,medium,0.7407407407407407,0.95,1,O=C(c1c[nH]c(-c2ccccc2)c1)c1cccc2ccccc12,4,0.8795051323147839,0.8138702142916621,2,0.8138702142916621
4017,4018,M04017,M04018,CCCCCn1cc(C(=O)c2ccc(Br)c3ccccc23)c2ccccc21,CCCCCn1cc(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21,medium,0.75,0.95,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7784078879608602,1,0.7784078879608602
4017,4019,M04017,M04019,CCCCCn1cc(C(=O)c2ccc(Br)c3ccccc23)c2ccccc21,CCCCCn1cc(C(=O)c2ccc(F)c3ccccc23)c2ccccc21,medium,0.75,0.95,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7784078879608602,2,0.7784078879608602
4018,4017,M04018,M04017,CCCCCn1cc(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21,CCCCCn1cc(C(=O)c2ccc(Br)c3ccccc23)c2ccccc21,medium,0.75,0.95,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7784078879608602,1,0.7784078879608602
4018,4019,M04018,M04019,CCCCCn1cc(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21,CCCCCn1cc(C(=O)c2ccc(F)c3ccccc23)c2ccccc21,medium,0.75,0.95,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7784078879608602,2,0.7784078879608602
4019,4017,M04019,M04017,CCCCCn1cc(C(=O)c2ccc(F)c3ccccc23)c2ccccc21,CCCCCn1cc(C(=O)c2ccc(Br)c3ccccc23)c2ccccc21,medium,0.75,0.95,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7784078879608602,1,0.7784078879608602
4019,4018,M04019,M04018,CCCCCn1cc(C(=O)c2ccc(F)c3ccccc23)c2ccccc21,CCCCCn1cc(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21,medium,0.75,0.95,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7784078879608602,2,0.7784078879608602
4020,4002,M04020,M04002,O=C(c1ccc(F)c2ccccc12)c1cn(CCCCCF)c2ccccc12,Cc1ccc(C(=O)c2cn(CCCCCF)c3ccccc23)c2ccccc12,medium,0.7708333333333334,0.918918918918919,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.78313761769059,1,0.78313761769059
4020,4019,M04020,M04019,O=C(c1ccc(F)c2ccccc12)c1cn(CCCCCF)c2ccccc12,CCCCCn1cc(C(=O)c2ccc(F)c3ccccc23)c2ccccc21,medium,0.7872340425531915,0.8292682926829268,1,O=C(c1cccc2ccccc12)c1c[nH]c2ccccc12,39,0.6060525864057348,0.7705653866635068,2,0.7705653866635068
4026,3881,M04026,M03881,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],medium,0.75,0.9298245614035088,1,c1ccc(Oc2ccccc2)cc1,29,0.6438836066809098,0.7790386813530136,1,0.7790386813530136
4026,3339,M04026,M03339,CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],medium,0.6557377049180327,0.8363636363636363,1,c1ccc(Oc2ccccc2)cc1,29,0.6438836066809098,0.6991160730438651,2,0.6991160730438651
4035,4036,M04035,M04036,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,CNCC(C)CN1c2ccccc2Sc2ccc(OC)cc21,medium,0.7142857142857143,0.9183673469387755,1,c1ccc2c(c1)Nc1ccccc1S2,16,0.7185751418868361,0.7659495365891479,1,0.7659495365891479
4035,3362,M04035,M03362,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,medium,0.7380952380952381,0.8260869565217391,1,c1ccc2c(c1)Nc1ccccc1S2,16,0.7185751418868361,0.7571651532706031,2,0.7571651532706031
4036,4035,M04036,M04035,CNCC(C)CN1c2ccccc2Sc2ccc(OC)cc21,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,medium,0.7142857142857143,0.9183673469387755,1,c1ccc2c(c1)Nc1ccccc1S2,16,0.7185751418868361,0.7659495365891479,1,0.7659495365891479
4042,755,M04042,M00755,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,strong,0.8571428571428571,0.953125,1,O=C(NCC1CCCCO1)C1CCCN1,2,0.9466801716388252,0.894568990031538,1,0.894568990031538
4045,4052,M04045,M04052,CCN(CC)C(=O)NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,medium,0.7213114754098361,0.8103448275862069,1,C1=C2c3cccc4[nH]cc(c34)CC2NCC1,5,0.8555293230024756,0.7637024905928247,1,0.7637024905928247
4050,2364,M04050,M02364,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,medium,0.7608695652173914,1.0,1,O=C1CN=C(c2ccccc2)c2ccccc2N1,25,0.6627017793637848,0.8059270060350026,1,0.8059270060350026
4050,3716,M04050,M03716,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,CN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,medium,0.6,0.82,1,O=C1CN=C(c2ccccc2)c2ccccc2N1,25,0.6627017793637848,0.6644052669045677,2,0.6644052669045677
4051,946,M04051,M00946,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,medium,0.7424242424242424,0.9333333333333333,1,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,2,0.9466801716388252,0.8207899045337025,1,0.8207899045337025
4052,4045,M04052,M04045,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,CCN(CC)C(=O)NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,medium,0.7213114754098361,0.8103448275862069,1,C1=C2c3cccc4[nH]cc(c34)CC2NCC1,5,0.8555293230024756,0.7637024905928247,1,0.7637024905928247
4052,4053,M04052,M04053,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2NC1,medium,0.6666666666666666,0.8703703703703703,1,C1=C2c3cccc4[nH]cc(c34)CC2NCC1,5,0.8555293230024756,0.745921991042964,2,0.745921991042964
4053,4052,M04053,M04052,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2NC1,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,medium,0.6666666666666666,0.8703703703703703,1,C1=C2c3cccc4[nH]cc(c34)CC2NCC1,5,0.8555293230024756,0.745921991042964,1,0.745921991042964
4054,3926,M04054,M03926,CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,COC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)C,strong,0.803921568627451,0.9642857142857143,1,C1=CC2CCCN2C1,2,0.9466801716388252,0.8654263954937229,1,0.8654263954937229
4055,3927,M04055,M03927,CC(C)C(O)(C(=O)OCC1=CC[N+]2([O-])CCC(O)C12)C(C)O,COC(C)C(O)(C(=O)OCC1=CC[N+]2([O-])CCC(O)C12)C(C)C,strong,0.8113207547169812,0.9692307692307692,1,C1=CC2CCC[NH+]2C1,2,0.9466801716388252,0.8711021708837048,1,0.8711021708837048
4057,4073,M04057,M04073,CC(C)(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(N)=O,COC(=O)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(C)(C)C,strong,0.8070175438596491,0.8596491228070176,1,c1ccc2c(c1)cnn2CC1CCCCC1,4,0.8795051323147839,0.8310485768647614,1,0.8310485768647614
4057,3323,M04057,M03323,CC(C)(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(N)=O,CC(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(N)=O,medium,0.7719298245614035,0.9423076923076923,1,c1ccc2c(c1)cnn2CC1CCCCC1,4,0.8795051323147839,0.8306605876609827,1,0.8306605876609827
4057,4059,M04057,M04059,CC(C)(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(N)=O,COC(=O)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(C)C,medium,0.6721311475409836,0.8245614035087719,1,c1ccc2c(c1)cnn2CC1CCCCC1,4,0.8795051323147839,0.7413448092490007,2,0.7413448092490007
4058,2297,M04058,M02297,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,medium,0.7631578947368421,0.9487179487179487,1,c1ccccc1,802,0.21161295934610674,0.7268161679235083,1,0.7268161679235083
4059,3323,M04059,M03323,COC(=O)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(C)C,CC(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(N)=O,strong,0.8035714285714286,0.8363636363636363,1,c1ccc2c(c1)cnn2CC1CCCCC1,4,0.8795051323147839,0.8231595360809838,1,0.8231595360809838
4059,4073,M04059,M04073,COC(=O)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(C)C,COC(=O)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(C)(C)C,medium,0.7758620689655172,0.9629629629629629,1,c1ccc2c(c1)cnn2CC1CCCCC1,4,0.8795051323147839,0.8381837519672687,1,0.8381837519672687
4059,4057,M04059,M04057,COC(=O)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(C)C,CC(C)(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(N)=O,medium,0.6721311475409836,0.8245614035087719,1,c1ccc2c(c1)cnn2CC1CCCCC1,4,0.8795051323147839,0.7413448092490007,2,0.7413448092490007
4061,3929,M04061,M03929,CC(=O)OC1C=CC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,strong,0.8,0.9433962264150944,1,C1=CC2C3Cc4cccc5c4C2(CCN3)C(C1)O5,8,0.802209494641301,0.8361804807999688,1,0.8361804807999688
4061,851,M04061,M00851,CC(=O)OC1C=CC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,medium,0.7068965517241379,0.8679245283018868,1,C1=CC2C3Cc4cccc5c4C2(CCN3)C(C1)O5,8,0.802209494641301,0.7614504873061495,1,0.7614504873061495
4063,4072,M04063,M04072,CCC(Cc1ccc2c(c1)OCO2)NC,CNC(C)Cc1ccc2c(c1)OCO2,medium,0.6756756756756757,0.9411764705882353,1,c1ccc2c(c1)OCO2,15,0.7265474540909509,0.7496816411661068,1,0.7496816411661068
4063,3447,M04063,M03447,CCC(Cc1ccc2c(c1)OCO2)NC,CCC(N)Cc1ccc2c(c1)OCO2,medium,0.631578947368421,0.9117647058823529,1,c1ccc2c(c1)OCO2,15,0.7265474540909509,0.7158706630052835,2,0.7158706630052835
4065,3300,M04065,M03300,COC(=O)COc1ccc(Cl)cc1C,COC(=O)COc1ccc(Cl)cc1Cl,medium,0.7428571428571429,0.9333333333333333,1,c1ccccc1,802,0.21161295934610674,0.7107895629495351,1,0.7107895629495351
4065,430,M04065,M00430,COC(=O)COc1ccc(Cl)cc1C,Cc1cc(Cl)ccc1OCC(=O)O,medium,0.7142857142857143,0.84375,1,c1ccccc1,802,0.21161295934610674,0.6712508724733446,2,0.6712508724733446
4066,3447,M04066,M03447,CC(N)Cc1ccc2c(c1)OCO2,CCC(N)Cc1ccc2c(c1)OCO2,medium,0.7058823529411765,0.9090909090909091,1,c1ccc2c(c1)OCO2,15,0.7265474540909509,0.7597842571510758,1,0.7597842571510758
4066,4072,M04066,M04072,CC(N)Cc1ccc2c(c1)OCO2,CNC(C)Cc1ccc2c(c1)OCO2,medium,0.6571428571428571,0.8823529411764706,1,c1ccc2c(c1)OCO2,15,0.7265474540909509,0.7238560676934745,2,0.7238560676934745
4069,4072,M04069,M04072,CC(Cc1ccc2c(c1)OCO2)N(C)C,CNC(C)Cc1ccc2c(c1)OCO2,medium,0.6216216216216216,0.7948717948717948,1,c1ccc2c(c1)OCO2,15,0.7265474540909509,0.6806730398045643,1,0.6806730398045643
